Experience,Salary,Record_Count
-5,38107.0,1
-5,43095.0,1
-4,82780.0,1
3,-18591.0,1
-5,80327.0,1
-2,91998.0,1
-1,149309.0,1
3,-86125.0,1
-4,86991.0,1
-3,94090.0,1
-3,47691.0,1
-5,50725.0,1
-5,53256.0,1
8,-30466.0,1
4,-5945.0,1
6,-29146.0,1
-3,170500.0,1
-4,39945.0,1
-5,89612.0,1
-3,90227.0,1
-3,80746.0,1
-4,172217.0,1
8,-81899.0,1
2,-46826.0,1
-5,125127.0,1
-5,53506.0,1
3,-36620.0,1
-4,80827.0,1
2,-7059.0,1
7,-97379.0,1
-3,99825.0,1
4,-30788.0,1
5,-77973.0,1
26,-93234.0,1
8,-96251.0,1
-3,69325.0,1
-5,75146.0,1
5,-92626.0,1
6,-2032.0,1
15,-53539.0,1
3,-98592.0,1
3,-75551.0,1
-5,154677.0,1
-1,85130.0,1
-4,83386.0,1
-3,80140.0,1
4,-21565.0,1
9,-30460.0,1
24,-82969.0,1
-5,129495.0,1
-5,84953.0,1
5,-36308.0,1
-4,105203.0,1
3,-58038.0,1
4,-75574.0,1
3,-92334.0,1
-5,137010.0,1
3,-49181.0,1
-3,87252.0,1
5,-26836.0,1
-2,66010.0,1
1,-40696.0,1
8,-68715.0,1
7,-62955.0,1
-2,77168.0,1
-1,145239.0,1
1,-62377.0,1
-1,79031.0,1
-2,76016.0,1
-2,156941.0,1
5,-3158.0,1
-1,47186.0,1
-1,45222.0,1
-3,168894.0,1
8,-73551.0,1
11,-6734.0,1
0,-25473.0,1
-5,60815.0,1
-1,84639.0,1
7,-22465.0,1
2,-63133.0,1
18,-13912.0,1
2,-25085.0,1
-4,87879.0,1
6,-47196.0,1
9,-34339.0,1
-3,75263.0,1
5,-82491.0,1
5,-47365.0,1
0,-3001.0,1
-1,127779.0,1
3,-99369.0,1
14,-66694.0,1
-4,139436.0,1
-1,37740.0,1
10,-86760.0,1
-3,142748.0,1
5,-61282.0,1
8,-99118.0,1
-2,159044.0,1
4,-41459.0,1
-2,136381.0,1
3,-12851.0,1
2,-48424.0,1
2,-24149.0,1
11,-46950.0,1
13,-93231.0,1
7,-3541.0,1
8,-5360.0,1
-4,55155.0,1
-4,92662.0,1
5,-37245.0,1
7,-32914.0,1
5,-42240.0,1
5,-90207.0,1
7,-46757.0,1
2,-36857.0,1
2,-3745.0,1
-4,98376.0,1
7,-71672.0,1
-3,51068.0,1
2,-2912.0,1
-3,63301.0,1
1,-30851.0,1
3,-18496.0,1
2,-45716.0,1
4,-27653.0,1
8,-29630.0,1
-3,72038.0,1
-4,87606.0,1
8,-9723.0,1
5,-90552.0,1
2,-51149.0,1
7,-76623.0,1
2,-44877.0,1
-3,84392.0,1
9,-38532.0,1
13,-89907.0,1
0,-7.0,1
2,-15438.0,1
-4,103406.0,1
-4,276943.0,1
8,-83608.0,1
29,-48393.0,1
6,-16716.0,1
-4,119337.0,1
11,-12370.0,1
-4,108570.0,1
1,-54264.0,1
-1,132328.0,1
10,-26808.0,1
-4,52140.0,1
5,-73771.0,1
-2,86631.0,1
2,-42094.0,1
7,-21705.0,1
7,-87656.0,1
-2,91376.0,1
-3,95398.0,1
6,-96822.0,1
-5,51610.0,1
0,-61972.0,1
-4,60996.0,1
-3,116025.0,1
23,-71432.0,1
8,-42294.0,1
10,-72602.0,1
6,-12085.0,1
6,-84773.0,1
8,-85801.0,1
14,-33130.0,1
6,-96813.0,1
-1,56886.0,1
13,-31359.0,1
3,-6305.0,1
14,-79806.0,1
3,-44796.0,1
0,-58901.0,1
10,-85215.0,1
-4,102766.0,1
-1,64844.0,1
1,-49126.0,1
19,-73195.0,1
7,-61290.0,1
-2,50024.0,1
-1,68771.0,1
5,-5328.0,1
0,-17438.0,1
-4,163433.0,1
4,-59234.0,1
0,-91747.0,1
3,-72278.0,1
0,-39612.0,1
-4,90708.0,1
6,-77086.0,1
-1,152950.0,1
7,-41076.0,1
14,-97136.0,1
-2,121906.0,1
15,-28768.0,1
4,-68381.0,1
-1,61784.0,1
15,-40222.0,1
-3,92229.0,1
-1,46332.0,1
5,-26306.0,1
-3,49773.0,1
1,-34292.0,1
8,-56685.0,1
-4,136543.0,1
1,-84824.0,1
-1,64134.0,1
-4,91967.0,1
-4,59421.0,1
0,-57865.0,1
3,-39520.0,1
0,-58250.0,1
1,-4216.0,1
4,-63144.0,1
-4,47713.0,1
-5,68697.0,1
9,-48328.0,1
-5,79067.0,1
7,-10410.0,1
-3,90882.0,1
15,-43781.0,1
9,-90982.0,1
7,-91753.0,1
2,-38166.0,1
3,-15982.0,1
7,-15929.0,1
-2,84079.0,1
-3,97945.0,1
2,-84028.0,1
2,-19949.0,1
2,-52811.0,1
-3,50051.0,1
-5,83089.0,1
0,-78171.0,1
7,-93602.0,1
7,-7327.0,1
-3,35664.0,1
6,-41474.0,1
11,-37962.0,1
-3,64813.0,1
-1,180166.0,1
6,-50909.0,1
18,-65910.0,1
9,-38479.0,1
2,-9171.0,1
2,-19971.0,1
5,-40747.0,1
-5,42534.0,1
-4,253392.0,1
8,-96411.0,1
0,-5869.0,1
6,-93823.0,1
-2,58641.0,1
6,-77547.0,1
-1,85336.0,1
-5,71324.0,1
-4,55977.0,1
3,-14149.0,1
-2,160239.0,1
2,-55699.0,1
3,-39914.0,1
3,-29900.0,1
-3,45795.0,1
-4,83405.0,1
0,-31148.0,1
-4,88809.0,1
7,-97138.0,1
-2,48920.0,1
4,-23250.0,1
7,-41626.0,1
-1,61391.0,1
-5,88466.0,1
1,-88334.0,1
6,-38166.0,1
2,-21734.0,1
10,-46381.0,1
8,-52972.0,1
9,-34845.0,1
11,-208.0,1
-1,67056.0,1
11,-44305.0,1
-2,148978.0,1
11,-50326.0,1
15,-60313.0,1
-2,53085.0,1
-3,123722.0,1
-1,35241.0,1
-4,49130.0,1
6,-23269.0,1
-2,42434.0,1
-4,155881.0,1
10,-79525.0,1
-5,49089.0,1
6,-71014.0,1
6,-56907.0,1
-5,55601.0,1
15,-86017.0,1
-5,77574.0,1
-1,47897.0,1
-2,45131.0,1
10,-14681.0,1
-3,56709.0,1
-3,43887.0,1
0,-27987.0,1
8,-94507.0,1
-2,59703.0,1
-3,172983.0,1
6,-75122.0,1
0,-57026.0,1
6,-61188.0,1
4,-20273.0,1
1,-70976.0,1
8,-88092.0,1
13,-74297.0,1
0,-88525.0,1
1,-67723.0,1
4,-73739.0,1
2,-88467.0,1
30,-66082.0,1
2,-92288.0,1
15,-55248.0,1
11,-10710.0,1
12,-73073.0,1
-5,148126.0,1
-3,51665.0,1
12,-87004.0,1
-5,84476.0,1
0,-76907.0,1
-3,51482.0,1
6,-92205.0,1
-4,80048.0,1
-3,87332.0,1
12,-44300.0,1
-5,46336.0,1
-3,120887.0,1
2,-61807.0,1
-1,88665.0,1
12,-63081.0,1
-5,56048.0,1
6,-92049.0,1
2,-77304.0,1
-2,85337.0,1
-5,151695.0,1
16,-45954.0,1
9,-47860.0,1
24,-30718.0,1
6,-61286.0,1
-4,86897.0,1
14,-18217.0,1
3,-25276.0,1
-4,52332.0,1
5,-76088.0,1
0,-79535.0,1
-3,99060.0,1
-1,222276.0,1
-5,37024.0,1
6,-20826.0,1
-2,44627.0,1
-5,81166.0,1
4,-33885.0,1
-3,52040.0,1
3,-50095.0,1
8,-73415.0,1
-1,53617.0,1
10,-33486.0,1
15,-11509.0,1
3,-72352.0,1
-2,230868.0,1
-4,131436.0,1
4,-31196.0,1
-4,96328.0,1
6,-76715.0,1
15,-92215.0,1
11,-21591.0,1
-1,76803.0,1
1,-3832.0,1
-1,89483.0,1
-5,86226.0,1
6,-57624.0,1
-4,54919.0,1
3,-23260.0,1
13,-38125.0,1
3,-49146.0,1
-3,90680.0,1
-2,42768.0,1
4,-28085.0,1
13,-90155.0,1
0,-86416.0,1
0,-26644.0,1
-4,93419.0,1
-3,85009.0,1
-3,55919.0,1
4,-65628.0,1
0,-70776.0,1
-1,87246.0,1
0,-47721.0,1
3,-79286.0,1
-4,55391.0,1
15,-21319.0,1
-4,50778.0,1
-5,47320.0,1
13,-25817.0,1
5,-16200.0,1
7,-43021.0,1
1,-5867.0,1
4,-99569.0,1
1,-61015.0,1
12,-60447.0,1
15,-87490.0,1
6,-32752.0,1
-2,226601.0,1
-1,55932.0,1
-1,51442.0,1
1,-66586.0,1
-2,172681.0,1
-4,61109.0,1
4,-86894.0,1
-5,50677.0,1
-1,127566.0,1
-3,41641.0,1
-1,48298.0,1
-1,142482.0,1
-1,86773.0,1
2,-10390.0,1
2,-15332.0,1
-4,75701.0,1
4,-9443.0,1
-2,55924.0,1
-2,47119.0,1
6,-24392.0,1
-3,44098.0,1
0,-68333.0,1
-2,67714.0,1
2,-87175.0,1
0,-38908.0,1
6,-39993.0,1
-2,89187.0,1
23,-63373.0,1
1,-30364.0,1
1,-47572.0,1
0,-48962.0,1
4,-70508.0,1
2,-27558.0,1
28,-78323.0,1
24,-72701.0,1
-1,43959.0,1
6,-72489.0,1
5,-92736.0,1
3,-39911.0,1
-2,62849.0,1
4,-19586.0,1
-5,142071.0,1
2,-24060.0,1
-5,132147.0,1
-5,144082.0,1
13,-57916.0,1
4,-57889.0,1
-5,51739.0,1
-4,45997.0,1
25,-39991.0,1
3,-58726.0,1
-3,86308.0,1
-5,90232.0,1
3,-26050.0,1
-1,146301.0,1
-5,53806.0,1
5,-28431.0,1
-3,45046.0,1
-1,97064.0,1
4,-67954.0,1
8,-98361.0,1
0,-51815.0,1
7,-9502.0,1
-1,49853.0,1
-4,88887.0,1
0,-3147.0,1
-1,96294.0,1
-2,94241.0,1
-2,69013.0,1
-4,54620.0,1
2,-63695.0,1
15,-57137.0,1
9,-49697.0,1
-3,138607.0,1
0,-47606.0,1
7,-41008.0,1
3,-47334.0,1
0,-1015.0,1
12,-99881.0,1
4,-51443.0,1
-1,50094.0,1
1,-11455.0,1
-4,82228.0,1
7,-42271.0,1
-1,68315.0,1
2,-90648.0,1
-5,145460.0,1
2,-68921.0,1
5,-94620.0,1
-3,168376.0,1
5,-74289.0,1
-2,68892.0,1
-4,84105.0,1
11,-57863.0,1
7,-43509.0,1
5,-26868.0,1
2,-49334.0,1
-5,143003.0,1
8,-72781.0,1
5,-36591.0,1
1,-88801.0,1
-2,79194.0,1
-1,143069.0,1
-1,73626.0,1
-5,52320.0,1
12,-95310.0,1
3,-98509.0,1
3,-36196.0,1
1,-36145.0,1
-4,147317.0,1
-5,104042.0,1
-4,57207.0,1
-2,60452.0,1
15,-34113.0,1
0,-51867.0,1
1,-71962.0,1
6,-46283.0,1
1,-97091.0,1
3,-80518.0,1
5,-14051.0,1
1,-47147.0,1
-3,86340.0,1
1,-28417.0,1
1,-76899.0,1
3,-82239.0,1
-5,125167.0,1
0,-45349.0,1
6,-2941.0,1
11,-49617.0,1
-5,45205.0,1
-2,52915.0,1
8,-75229.0,1
8,-92683.0,1
3,-86678.0,1
9,-43531.0,1
18,-90896.0,1
-1,151676.0,1
-5,140861.0,1
2,-97101.0,1
-2,130452.0,1
-2,59878.0,1
-3,50698.0,1
-2,43373.0,1
4,-45305.0,1
-4,136911.0,1
-5,76678.0,1
7,-43740.0,1
-5,96118.0,1
-4,94956.0,1
-5,59216.0,1
3,-14940.0,1
-2,111538.0,1
0,-63795.0,1
5,-9793.0,1
14,-30734.0,1
11,-94960.0,1
-3,95164.0,1
13,-98012.0,1
-5,181361.0,1
-2,62425.0,1
-3,96781.0,1
1,-64070.0,1
1,-32149.0,1
-4,144089.0,1
13,-29121.0,1
-4,63445.0,1
2,-96549.0,1
4,-36092.0,1
8,-44157.0,1
6,-812.0,1
6,-42883.0,1
-4,162136.0,1
2,-88799.0,1
0,-99391.0,1
-5,53357.0,1
1,-60268.0,1
-2,57195.0,1
0,-46194.0,1
6,-49524.0,1
-5,43237.0,1
-1,80168.0,1
4,-98577.0,1
3,-18356.0,1
7,-72329.0,1
3,-40124.0,1
7,-11245.0,1
-5,151626.0,1
-5,156385.0,1
3,-88751.0,1
-1,87219.0,1
5,-60782.0,1
4,-46797.0,1
-2,46153.0,1
5,-866.0,1
1,-98667.0,1
7,-7432.0,1
-3,155296.0,1
7,-68716.0,1
-2,267478.0,1
-2,101776.0,1
1,-29085.0,1
-1,58534.0,1
-4,45743.0,1
14,-80149.0,1
-1,59888.0,1
-5,42457.0,1
-5,155069.0,1
6,-47980.0,1
0,-67647.0,1
-5,76639.0,1
2,-10222.0,1
3,-74676.0,1
-2,136968.0,1
12,-92009.0,1
17,-62743.0,1
-4,49874.0,1
-5,89490.0,1
-3,139415.0,1
-1,90204.0,1
-1,143524.0,1
6,-68442.0,1
0,-40559.0,1
2,-37035.0,1
-5,91873.0,1
1,-1536.0,1
8,-74160.0,1
-3,49675.0,1
3,-4299.0,1
3,-55406.0,1
2,-43964.0,1
-2,60208.0,1
2,-10008.0,1
6,-42189.0,1
3,-8244.0,1
-2,39222.0,1
1,-10239.0,1
13,-85197.0,1
5,-1359.0,1
0,-63167.0,1
-1,48281.0,1
1,-58542.0,1
-3,183081.0,1
15,-86994.0,1
2,-7561.0,1
-4,48545.0,1
5,-62307.0,1
-5,82667.0,1
-4,46084.0,1
6,-54425.0,1
3,-97091.0,1
-1,132358.0,1
-2,53514.0,1
6,-18183.0,1
5,-55521.0,1
-4,48606.0,1
-5,155031.0,1
3,-55291.0,1
-1,78800.0,1
-1,97212.0,1
-2,140932.0,1
-3,142460.0,1
-2,42501.0,1
-2,63834.0,1
-1,42685.0,1
-5,85175.0,1
7,-60116.0,1
-5,232240.0,1
-3,119219.0,1
-4,159112.0,1
-3,64538.0,1
-1,59587.0,1
1,-34110.0,1
-1,77101.0,1
-1,85574.0,1
5,-72946.0,1
15,-23029.0,1
-5,69992.0,1
3,-69609.0,1
0,-96702.0,1
0,-12594.0,1
0,-75605.0,1
8,-19366.0,1
-5,55576.0,1
4,-98765.0,1
9,-70894.0,1
2,-62111.0,1
4,-23051.0,1
1,-48355.0,1
1,-66992.0,1
-4,39035.0,1
-4,56894.0,1
6,-65701.0,1
30,-5377.0,1
4,-63835.0,1
-1,267088.0,1
8,-40830.0,1
-4,53072.0,1
-3,76277.0,1
10,-15132.0,1
-4,60518.0,1
2,-13999.0,1
8,-15457.0,1
13,-44839.0,1
-1,47689.0,1
1,-33945.0,1
-3,58847.0,1
-5,56164.0,1
-4,58488.0,1
0,-11680.0,1
-4,49094.0,1
-3,197825.0,1
-1,48815.0,1
-4,146735.0,1
4,-599.0,1
6,-75206.0,1
15,-11895.0,1
-1,77053.0,1
4,-68773.0,1
4,-91274.0,1
3,-62929.0,1
3,-57514.0,1
15,-24029.0,1
4,-40573.0,1
-3,97366.0,1
8,-84644.0,1
1,-97403.0,1
6,-9019.0,1
0,-8953.0,1
15,-62126.0,1
14,-90004.0,1
-3,95219.0,1
20,-23395.0,1
-3,163259.0,1
8,-33541.0,1
10,-82169.0,1
15,-34675.0,1
1,-99583.0,1
-1,152968.0,1
-5,54452.0,1
14,-33468.0,1
7,-43608.0,1
4,-31026.0,1
3,-80813.0,1
1,-84853.0,1
3,-51263.0,1
11,-23791.0,1
19,-13613.0,1
7,-77743.0,1
5,-35443.0,1
12,-22342.0,1
5,-7149.0,1
-5,53424.0,1
-5,138999.0,1
8,-98169.0,1
4,-65753.0,1
4,-18029.0,1
1,-22155.0,1
-1,61109.0,1
5,-2445.0,1
-2,85234.0,1
-1,134177.0,1
2,-6590.0,1
-5,98171.0,1
5,-39718.0,1
8,-73825.0,1
4,-91613.0,1
7,-46951.0,1
15,-53114.0,1
12,-86172.0,1
9,-1151.0,1
-3,79018.0,1
2,-20163.0,1
5,-54456.0,1
13,-6198.0,1
3,-43084.0,1
-4,96553.0,1
2,-86886.0,1
0,-42974.0,1
2,-39773.0,1
-5,134831.0,1
-5,40921.0,1
2,-38311.0,1
7,-47198.0,1
-3,46012.0,1
-5,55839.0,1
4,-82603.0,1
8,-89077.0,1
3,-40706.0,1
2,-52370.0,1
3,-3418.0,1
10,-1130.0,1
23,-12904.0,1
0,-99900.0,1
-4,148361.0,1
10,-24184.0,1
5,-1652.0,1
0,-69072.0,1
-4,45583.0,1
-3,86225.0,1
9,-75320.0,1
-1,116823.0,1
-5,90383.0,1
-5,96913.0,1
-4,38760.0,1
-2,54574.0,1
-1,152032.0,1
-2,80042.0,1
-4,99709.0,1
12,-30018.0,1
-2,88888.0,1
-4,102904.0,1
8,-27242.0,1
-3,54768.0,1
9,-47566.0,1
5,-27562.0,1
5,-89092.0,1
13,-30968.0,1
0,-80669.0,1
-4,73437.0,1
-3,82861.0,1
8,-82405.0,1
-5,134741.0,1
3,-70014.0,1
-2,216598.0,1
8,-24102.0,1
9,-68583.0,1
-5,86426.0,1
8,-19557.0,1
4,-52792.0,1
-2,101284.0,1
-1,144740.0,1
11,-42336.0,1
6,-62959.0,1
3,-78280.0,1
6,-88766.0,1
-5,44841.0,1
5,-88185.0,1
-2,45429.0,1
-5,41515.0,1
2,-62646.0,1
-3,85806.0,1
13,-90775.0,1
14,-2859.0,1
-5,131855.0,1
5,-27351.0,1
-2,139948.0,1
3,-31593.0,1
3,-27080.0,1
2,-66333.0,1
0,-43426.0,1
-1,97172.0,1
-5,85824.0,1
15,-32452.0,1
-3,60725.0,1
-1,90437.0,1
-2,41972.0,1
4,-37443.0,1
-4,79288.0,1
-3,58652.0,1
13,-86004.0,1
-5,156666.0,1
-4,104051.0,1
-5,75079.0,1
0,-73111.0,1
3,-53263.0,1
6,-71618.0,1
-2,62056.0,1
-5,95316.0,1
-4,244400.0,1
-4,151908.0,1
-5,62049.0,1
-5,199324.0,1
13,-49551.0,1
7,-46982.0,1
-1,96289.0,1
-2,122795.0,1
7,-86105.0,1
28,-11659.0,1
-4,52627.0,1
-5,85462.0,1
-4,85090.0,1
-2,45775.0,1
-3,50521.0,1
7,-52806.0,1
5,-4079.0,1
-1,52135.0,1
6,-57461.0,1
0,-46025.0,1
-2,99585.0,1
-4,157680.0,1
-4,88413.0,1
7,-98369.0,1
5,-88709.0,1
12,-92411.0,1
-1,143679.0,1
-3,133037.0,1
30,-12320.0,1
3,-42408.0,1
4,-68980.0,1
7,-47010.0,1
8,-92373.0,1
0,-98946.0,1
9,-6861.0,1
5,-1448.0,1
-2,115576.0,1
-3,54593.0,1
14,-2440.0,1
-5,52215.0,1
-2,82380.0,1
-1,51393.0,1
8,-85959.0,1
-2,144838.0,1
26,-83815.0,1
-4,136104.0,1
12,-30531.0,1
4,-52547.0,1
3,-31354.0,1
-3,144646.0,1
-5,129768.0,1
3,-52414.0,1
2,-2739.0,1
15,-67918.0,1
-4,57603.0,1
5,-92016.0,1
1,-11896.0,1
-5,88330.0,1
7,-99431.0,1
-3,58017.0,1
15,-2938.0,1
1,-68145.0,1
7,-45218.0,1
-2,50540.0,1
2,-91140.0,1
-4,46201.0,1
1,-12630.0,1
2,-59758.0,1
8,-46334.0,1
4,-89136.0,1
-5,111088.0,1
-1,80379.0,1
-2,52633.0,1
9,-568.0,1
0,-54801.0,1
-5,59644.0,1
-2,130438.0,1
14,-63171.0,1
-1,134187.0,1
4,-85134.0,1
8,-57150.0,1
2,-36234.0,1
6,-36263.0,1
5,-86730.0,1
-1,58189.0,1
-4,80588.0,1
1,-18316.0,1
-3,105162.0,1
-2,95978.0,1
-3,66527.0,1
-3,98264.0,1
12,-6364.0,1
-5,159039.0,1
-1,40801.0,1
6,-93797.0,1
2,-2493.0,1
10,-62451.0,1
-2,96955.0,1
7,-2373.0,1
4,-89425.0,1
6,-10179.0,1
-1,76865.0,1
-5,78758.0,1
-3,76866.0,1
8,-63509.0,1
-1,89303.0,1
0,-40728.0,1
2,-24874.0,1
-2,95166.0,1
-4,40291.0,1
0,-41857.0,1
-4,79138.0,1
1,-15032.0,1
6,-27596.0,1
11,-68593.0,1
-5,90150.0,1
6,-66054.0,1
-1,83943.0,1
-1,94459.0,1
28,-45837.0,1
4,-67237.0,1
-1,124207.0,1
-3,129802.0,1
15,-69140.0,1
9,-50829.0,1
5,-76246.0,1
-1,77179.0,1
-5,89457.0,1
5,-84261.0,1
-5,150625.0,1
-5,53791.0,1
-1,133845.0,1
-5,155340.0,1
17,-32245.0,1
13,-56777.0,1
-2,40902.0,1
18,-26395.0,1
2,-64824.0,1
2,-40029.0,1
7,-75612.0,1
8,-70954.0,1
3,-80039.0,1
6,-21690.0,1
-3,173829.0,1
-4,56458.0,1
11,-48972.0,1
7,-71316.0,1
-4,146554.0,1
-1,55767.0,1
-5,71339.0,1
3,-65377.0,1
-2,95179.0,1
-5,40526.0,1
-1,209006.0,1
-4,269258.0,1
-4,94344.0,1
4,-28451.0,1
5,-17121.0,1
-3,172608.0,1
-5,67168.0,1
-4,107652.0,1
-3,78919.0,1
-2,126509.0,1
9,-15781.0,1
8,-32069.0,1
6,-84187.0,1
-3,164581.0,1
-2,40929.0,1
3,-79987.0,1
-5,77480.0,1
1,-67666.0,1
13,-16108.0,1
-3,272526.0,1
10,-66290.0,1
2,-39212.0,1
-3,101143.0,1
0,-67240.0,1
6,-71326.0,1
8,-1371.0,1
13,-60607.0,1
-1,43562.0,1
-1,80604.0,1
-3,84747.0,1
-1,99525.0,1
2,-44235.0,1
-2,47983.0,1
7,-21777.0,1
-3,49219.0,1
0,-43980.0,1
-3,260509.0,1
12,-81353.0,1
-3,90114.0,1
2,-46805.0,1
4,-78771.0,1
-5,60417.0,1
2,-39063.0,1
-2,139280.0,1
8,-42148.0,1
8,-34460.0,1
2,-1025.0,1
-4,285515.0,1
-1,48058.0,1
4,-44889.0,1
4,-44394.0,1
-4,47380.0,1
13,-20716.0,1
11,-37951.0,1
3,-29065.0,1
-3,134505.0,1
11,-82079.0,1
7,-46263.0,1
2,-30777.0,1
-4,48739.0,1
-5,81791.0,1
-5,71675.0,1
-3,121336.0,1
-1,47071.0,1
10,-12062.0,1
7,-94901.0,1
1,-63129.0,1
10,-70168.0,1
5,-18552.0,1
20,-60092.0,1
-4,224430.0,1
-4,87750.0,1
9,-42234.0,1
4,-62819.0,1
-3,55424.0,1
-5,86078.0,1
-1,47454.0,1
8,-18022.0,1
-2,87259.0,1
-2,193914.0,1
9,-5509.0,1
1,-19182.0,1
0,-9664.0,1
-1,88425.0,1
0,-17042.0,1
-3,98960.0,1
-4,136992.0,1
5,-70936.0,1
1,-52142.0,1
4,-84659.0,1
1,-8868.0,1
8,-10298.0,1
2,-7754.0,1
-1,42304.0,1
-1,117215.0,1
1,-99387.0,1
-3,102012.0,1
-4,149353.0,1
7,-56099.0,1
14,-87232.0,1
5,-93419.0,1
8,-53514.0,1
-2,101344.0,1
1,-59193.0,1
5,-79581.0,1
5,-83314.0,1
-4,41598.0,1
4,-6207.0,1
-1,45712.0,1
29,-36172.0,1
5,-6411.0,1
-2,49125.0,1
-4,58310.0,1
2,-21779.0,1
-2,61547.0,1
-4,102159.0,1
9,-35406.0,1
1,-52508.0,1
12,-95795.0,1
-1,139052.0,1
29,-28504.0,1
-3,52309.0,1
8,-26899.0,1
7,-63520.0,1
-5,126975.0,1
14,-86596.0,1
-3,53867.0,1
-3,61040.0,1
-5,46368.0,1
2,-18520.0,1
-5,53985.0,1
11,-54043.0,1
2,-24864.0,1
-5,160073.0,1
8,-51982.0,1
25,-24422.0,1
-3,99555.0,1
14,-70434.0,1
2,-16155.0,1
-5,50751.0,1
-1,44169.0,1
6,-60564.0,1
1,-46302.0,1
2,-73240.0,1
-4,226953.0,1
5,-65095.0,1
22,-66474.0,1
0,-33112.0,1
-2,93750.0,1
4,-97652.0,1
-5,51955.0,1
11,-31022.0,1
9,-7757.0,1
1,-30627.0,1
-2,92347.0,1
-1,168303.0,1
-5,78461.0,1
-3,44251.0,1
15,-91599.0,1
-1,141544.0,1
11,-94471.0,1
4,-4241.0,1
-5,48080.0,1
-3,169683.0,1
-3,86643.0,1
-5,93391.0,1
8,-31869.0,1
-5,75438.0,1
1,-34864.0,1
-1,192278.0,1
15,-20703.0,1
-4,45453.0,1
-3,95728.0,1
-1,97569.0,1
3,-60839.0,1
-4,84562.0,1
4,-6235.0,1
12,-83423.0,1
-2,86090.0,1
2,-55159.0,1
15,-38169.0,1
3,-85744.0,1
-3,97019.0,1
8,-10513.0,1
-5,91661.0,1
-5,64888.0,1
-4,228304.0,1
5,-83761.0,1
-4,81938.0,1
19,-2808.0,1
2,-57177.0,1
-5,53522.0,1
5,-21539.0,1
21,-51818.0,1
7,-37196.0,1
13,-89314.0,1
3,-29256.0,1
7,-24161.0,1
-1,42403.0,1
1,-32953.0,1
-2,48499.0,1
7,-53760.0,1
-4,83514.0,1
-4,61552.0,1
14,-88092.0,1
4,-39400.0,1
7,-10944.0,1
-3,79988.0,1
27,-41758.0,1
0,-33202.0,1
-4,62994.0,1
0,-79429.0,1
1,-97040.0,1
-5,97197.0,1
-3,64430.0,1
-4,46334.0,1
-4,98068.0,1
-5,55754.0,1
6,-6125.0,1
-1,36946.0,1
10,-21516.0,1
-3,92521.0,1
-4,149588.0,1
0,-61303.0,1
-5,50047.0,1
-1,51523.0,1
0,-91318.0,1
-5,57568.0,1
8,-41828.0,1
-3,59139.0,1
-3,62594.0,1
-3,147809.0,1
-1,56668.0,1
3,-10007.0,1
2,-73682.0,1
15,-17001.0,1
0,-32546.0,1
-2,268661.0,1
2,-18653.0,1
3,-71615.0,1
1,-91844.0,1
5,-86323.0,1
4,-16008.0,1
-2,81012.0,1
9,-45682.0,1
3,-32434.0,1
2,-16562.0,1
3,-64183.0,1
5,-6445.0,1
6,-29099.0,1
-2,77205.0,1
10,-13770.0,1
-5,156770.0,1
12,-8651.0,1
8,-74776.0,1
-4,206531.0,1
1,-26270.0,1
-3,44241.0,1
3,-47263.0,1
3,-88726.0,1
3,-85402.0,1
-4,91170.0,1
6,-11311.0,1
3,-48851.0,1
1,-19446.0,1
0,-10547.0,1
8,-69322.0,1
0,-60822.0,1
-2,89140.0,1
-1,165241.0,1
13,-57508.0,1
2,-17297.0,1
-2,142227.0,1
2,-99791.0,1
3,-39861.0,1
-3,49997.0,1
-3,76208.0,1
-1,124358.0,1
1,-52098.0,1
-1,126751.0,1
2,-33422.0,1
8,-53940.0,1
-3,61038.0,1
5,-67420.0,1
1,-79807.0,1
-4,105279.0,1
-4,90341.0,1
-3,127456.0,1
-2,62040.0,1
9,-91680.0,1
4,-74548.0,1
-1,67614.0,1
7,-21103.0,1
-3,80980.0,1
0,-83569.0,1
1,-72018.0,1
-5,80564.0,1
-3,61493.0,1
-2,38465.0,1
1,-84668.0,1
-4,50916.0,1
-2,61663.0,1
3,-95287.0,1
10,-85485.0,1
12,-50486.0,1
4,-22309.0,1
1,-82163.0,1
-5,50978.0,1
1,-88804.0,1
6,-24323.0,1
11,-26880.0,1
3,-31021.0,1
1,-88788.0,1
18,-26649.0,1
8,-79987.0,1
-4,42905.0,1
7,-86735.0,1
-4,112883.0,1
6,-89908.0,1
7,-98546.0,1
12,-19488.0,1
2,-4611.0,1
-4,84010.0,1
10,-35683.0,1
1,-50887.0,1
-2,84901.0,1
7,-42926.0,1
8,-50078.0,1
0,-65101.0,1
-3,152273.0,1
8,-86911.0,1
13,-35194.0,1
-2,82911.0,1
2,-81315.0,1
8,-48712.0,1
9,-59993.0,1
7,-65446.0,1
-2,52711.0,1
4,-29828.0,1
8,-85230.0,1
8,-31661.0,1
-3,86183.0,1
0,-12684.0,1
15,-45293.0,1
7,-91953.0,1
-1,201456.0,1
22,-66024.0,1
-5,80801.0,1
12,-15748.0,1
0,-2329.0,1
-1,103139.0,1
-2,54921.0,1
-2,40137.0,1
3,-28136.0,1
11,-92471.0,1
7,-75597.0,1
-4,46494.0,1
0,-17659.0,1
-1,154780.0,1
-5,97065.0,1
-4,76261.0,1
-4,84152.0,1
14,-32144.0,1
